number_of_elements,wtd_gmean_atomic_radius,wtd_gmean_atomic_mass,wtd_std_atomic_mass,gmean_atomic_mass,entropy_atomic_mass,std_fie,wtd_gmean_Density,wtd_mean_Valence,wtd_mean_Valence,wtd_mean_fie,critical_temp
6,87.78630856,32.8981921,43.2417711,69.17003065,1.600741336,284.1419173,63.95596418,2.1,2.1,1004.257692,40
4,89.4873423,36.26021023,49.90972967,66.98998734,1.178059558,325.5704638,68.67620662,2.076923077,2.076923077,997.1692308,96
5,89.59616051,36.37990246,54.14803979,70.63882933,1.44232287,300.103946,56.96305619,2.55907781,2.55907781,1005.069597,21
5,89.35835094,36.17046557,53.71866143,70.63882933,1.44232287,300.103946,55.98923225,2.543103448,2.543103448,1006.115661,18
4,89.55389039,36.35868956,54.56724763,66.93504418,1.178648748,319.0526681,56.2154319,2.573065903,2.573065903,1006.545559,9
4,89.36310491,36.31513808,54.54685163,66.93504418,1.178648748,319.0526681,55.92264157,2.572246066,2.572246066,1007.04206,16
9,124.6200076,47.78840661,70.36337109,27.24506408,1.700726991,312.7292119,953.0629498,2.790937178,2.790937178,816.8414006,61.6
9,122.1629462,45.10689721,70.38580593,27.24506408,1.700726991,312.7292119,874.6003694,2.796398199,2.796398199,827.4872436,60.6
9,115.8032296,38.62864187,70.15269549,27.24506408,1.700726991,312.7292119,694.4402122,2.811059908,2.811059908,856.0691244,55.5
9,110.0188461,33.29469787,69.52411633,27.24506408,1.700726991,312.7292119,556.7041777,2.825112108,2.825112108,883.4628141,45.3
4,89.36866683,36.3572222,54.55873305,66.93504418,1.178648748,319.0526681,56.21839272,2.573065903,2.573065903,1006.642264,18
4,89.21542254,36.31396727,54.54004198,66.93504418,1.178648748,319.0526681,55.9249945,2.572246066,2.572246066,1007.119313,13
5,89.07210585,34.81624276,44.20248746,70.35897547,1.445824393,296.615154,65.74427473,2.091883614,2.091883614,1005.635988,48.9
5,88.65463433,34.6111443,44.13964299,70.35897547,1.445824393,296.615154,63.85905464,2.09118541,2.09118541,1007.97234,61.7
5,88.24537216,34.41032039,44.07608043,70.35897547,1.445824393,296.615154,62.05511879,2.090497738,2.090497738,1010.273454,67.6
5,87.84408381,34.21364205,44.01184603,70.35897547,1.445824393,296.615154,60.32801532,2.089820359,2.089820359,1012.54012,89.1
5,87.45054252,34.02098538,43.94698376,70.35897547,1.445824393,296.615154,58.67358342,2.089153046,2.089153046,1014.773105,89.8
5,87.33395796,33.96395467,43.92740896,70.35897547,1.445824393,296.615154,58.19083631,2.088954781,2.088954781,1015.436546,90.4
5,87.02633463,33.81356602,43.87495995,70.35897547,1.445824393,296.615154,56.93300678,2.088430361,2.088430361,1017.191378,89.6
5,86.83644842,33.72080415,43.84200183,70.35897547,1.445824393,296.615154,56.16802937,2.088105727,2.088105727,1018.27768,87.9
5,86.76099902,33.68396064,43.82878169,70.35897547,1.445824393,296.615154,55.86647552,2.08797654,2.08797654,1018.709971,88.1
5,86.38801332,33.50194533,43.76237751,70.35897547,1.445824393,296.615154,54.39560342,2.087336245,2.087336245,1020.852547,89.1
5,86.27748335,33.44804606,43.74236116,70.35897547,1.445824393,296.615154,53.96601813,2.087145969,2.087145969,1021.489252,89.8
5,86.20414206,33.41229143,43.72899343,70.35897547,1.445824393,296.615154,53.68254322,2.087019579,2.087019579,1021.912183,90.4
4,87.9313808,35.71753278,49.09461897,66.36159243,1.181795239,323.8118078,64.66709171,2.090909091,2.090909091,1003.268182,27
4,87.53206643,35.50251036,49.02278989,66.36159243,1.181795239,323.8118078,62.8398045,2.090225564,2.090225564,1005.597744,27
5,89.89627081,35.18366238,45.32289872,70.56064655,1.444537168,298.6430069,66.74683633,2.092307692,2.092307692,1002.256923,58.7
5,89.46672092,34.97265034,45.25845085,70.56064655,1.444537168,298.6430069,64.8167403,2.091603053,2.091603053,1004.629771,57.6
5,89.04568551,34.7660724,45.19325221,70.56064655,1.444537168,298.6430069,62.97044607,2.090909091,2.090909091,1006.966667,63.3
5,88.63291845,34.56379377,45.12735113,70.56064655,1.444537168,298.6430069,61.20333412,2.090225564,2.090225564,1009.268421,62.6
5,88.22818288,34.36568495,45.06079357,70.56064655,1.444537168,298.6430069,59.51108879,2.089552239,2.089552239,1011.535821,59.8
5,87.83125075,34.1716215,44.99362324,70.56064655,1.444537168,298.6430069,57.88967526,2.088888889,2.088888889,1013.76963,62.9
5,87.63564204,34.07606922,44.95982135,70.56064655,1.444537168,298.6430069,57.1043411,2.088560886,2.088560886,1014.87417,68.3
4,168.847291,81.00223775,51.73628164,72.43210969,1.207232532,333.8836399,542.4253645,2.037974684,2.037974684,700.4651899,66.5
5,87.25000586,33.88785093,44.89180915,70.56064655,1.444537168,298.6430069,55.58217294,2.087912088,2.087912088,1017.058974,66.5
5,87.17375746,33.85066138,44.87814399,70.56064655,1.444537168,298.6430069,55.28526565,2.087783467,2.087783467,1017.492099,67.5
5,86.72228275,33.63062893,44.79573913,70.56064655,1.444537168,298.6430069,53.55430295,2.087019579,2.087019579,1020.064467,65.4
5,85.81366656,33.18869148,44.62199469,70.56064655,1.444537168,298.6430069,50.20784034,2.085470085,2.085470085,1025.282336,64.4
5,85.74277724,33.15426213,44.60798616,70.56064655,1.444537168,298.6430069,49.95428706,2.085348506,2.085348506,1025.69175,65.8
6,90.74116774,38.29156293,59.19242516,63.53361237,1.548297114,259.0063604,91.98430927,2.282131661,2.282131661,992.0175549,45
7,90.85666228,38.21939488,59.19600078,61.7405217,1.714185733,242.4411252,91.7941254,2.319749216,2.319749216,991.1467085,35
6,89.76863032,37.88416049,59.47538652,63.53361237,1.548297114,259.0063604,87.55767499,2.273015873,2.273015873,996.8,75
7,89.88433884,37.81185447,59.4783049,61.7405217,1.714185733,242.4411252,87.37434709,2.311111111,2.311111111,995.9180952,65
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,90.1
5,153.0618514,67.45742082,40.89668791,54.8727651,1.419173391,290.5942009,1753.335554,2.128571429,2.128571429,737.9857143,85.2
5,152.8679616,66.69396357,41.1673014,54.8727651,1.419173391,290.5942009,1726.9954,2.114285714,2.114285714,737.6142857,80.9
4,153.2559871,68.22961748,40.61229287,59.35667247,1.199540745,311.7434923,1780.077447,2.142857143,2.142857143,738.3571429,63.1
5,91.89071763,35.81477907,44.38448278,54.8727651,1.419173391,290.5942009,76.69703989,2.072,2.072,991.036,79.3
5,152.8679616,66.69396357,41.1673014,54.8727651,1.419173391,290.5942009,1726.9954,2.114285714,2.114285714,737.6142857,77.5
5,91.82551445,35.58722155,44.27502017,54.8727651,1.419173391,290.5942009,76.04965391,2.064,2.064,990.828,84.8
5,94.25193769,36.960242,44.64926722,54.8727651,1.419173391,290.5942009,89.61032527,2.074812968,2.074812968,978.4532835,19.8
5,94.18244714,36.71626208,44.54904001,54.8727651,1.419173391,290.5942009,88.82451931,2.066500416,2.066500416,978.2371571,43.5
7,149.3776486,65.16864718,49.98050426,65.66146434,1.710955291,268.3252976,1616.960223,2.228571429,2.228571429,762.87,55
7,89.26295233,34.1441813,48.28862787,65.66146434,1.710955291,268.3252976,66.05203808,2.1171875,2.1171875,1012.645313,67
7,149.1217153,62.82719722,49.19493295,65.66146434,1.710955291,268.3252976,1548.723945,2.2,2.2,764.5242857,81.5
7,148.9939131,61.68821105,48.72929095,65.66146434,1.710955291,268.3252976,1515.693371,2.185714286,2.185714286,765.3514286,89
4,97.88051891,44.63397013,68.55350459,72.74686486,1.129462665,301.5128397,94.25614343,2,2,1001.05,91
4,97.88051891,44.63397013,68.55350459,72.74686486,1.129462665,301.5128397,94.25614343,2,2,1001.05,35
5,95.08277743,38.39669258,60.37009734,64.5702746,1.327464648,295.5415436,86.54961187,2,2,997.4166667,120
5,93.7140393,35.61295129,54.53353424,64.5702746,1.327464648,295.5415436,82.93595575,2,2,995.6,115
5,89.09817771,40.59280173,67.01507087,55.61537184,1.25929866,414.9304877,60.31616026,1.888888889,1.888888889,1076.488889,97
6,89.290552,36.37373642,59.09880995,52.65990175,1.442064749,415.7540445,63.95770515,1.923076923,1.923076923,1049.923077,128
6,89.39256532,34.32065454,53.56537141,52.65990175,1.442064749,415.7540445,65.9737644,1.941176471,1.941176471,1035.858824,135
5,159.4662164,63.13531459,53.13476775,64.5702746,1.327464648,295.5415436,2195.698505,2,2,733.8454545,111
6,142.6867808,57.12279003,53.48147045,52.65990175,1.442064749,415.7540445,1208.445683,1.916666667,1.916666667,812.6916667,114
5,160.7090779,60.99678296,50.04219114,64.5702746,1.327464648,295.5415436,2381.872011,2,2,723.5923077,98
6,146.0200431,56.1205531,50.30016971,52.65990175,1.442064749,415.7540445,1419.376214,1.928571429,1.928571429,791.9071429,109
5,89.61223486,34.01301526,54.30034773,64.81266197,1.323286609,293.2861361,64.80381779,2.058823529,2.058823529,989.7411765,110
6,89.52054905,34.02191716,54.45359308,78.77724863,1.53123782,268.2543258,64.65761144,2.082352941,2.082352941,991.0823529,116
3,94.64172209,35.02909209,32.77466351,44.66133711,0.930842967,324.0374498,70.46982337,2,2,969.4442623,70
3,94.41205562,35.11158757,32.0977868,44.66133711,0.930842967,324.0374498,78.33654998,2,2,970.25,100
4,137.729908,83.57985001,72.52927832,65.68635754,1.100637313,289.6985589,1427.759003,3,3,760.3166667,15.5
4,85.7688019,33.03986898,43.54130606,59.35667247,1.199540745,311.7434923,50.4354109,2.071428571,2.071428571,1025.728571,93
5,153.0311796,68.25356419,40.68435359,70.89147038,1.44232324,297.9466462,1788.89434,2.15,2.15,738.5642857,92.5
5,152.806702,68.2775193,40.75622703,70.89147038,1.44232324,297.9466462,1797.754905,2.157142857,2.157142857,738.7714286,93
5,152.5825536,68.30148282,40.8279142,70.89147038,1.44232324,297.9466462,1806.659356,2.164285714,2.164285714,738.9785714,92
5,152.358734,68.32545475,40.89941607,70.89147038,1.44232324,297.9466462,1815.607912,2.171428571,2.171428571,739.1857143,92
5,152.1352427,68.34943509,40.9707336,70.89147038,1.44232324,297.9466462,1824.600791,2.178571429,2.178571429,739.3928571,93
5,151.9120793,68.37342385,41.04186777,70.89147038,1.44232324,297.9466462,1833.638212,2.185714286,2.185714286,739.6,85
5,151.6892432,68.39742102,41.11281951,70.89147038,1.44232324,297.9466462,1842.720397,2.192857143,2.192857143,739.8071429,88
5,151.466734,68.42142662,41.18358979,70.89147038,1.44232324,297.9466462,1851.847566,2.2,2.2,740.0142857,86
5,151.0226943,68.4694631,41.32458964,70.89147038,1.44232324,297.9466462,1870.237753,2.214285714,2.214285714,740.4285714,30
4,93.38769128,32.72485401,29.45725695,43.46856478,1.241926654,305.633321,74.69616005,2,2,973.886,100
5,157.6879214,66.3573546,56.77849755,64.5702746,1.327464648,295.5415436,1952.170674,2,2,748.6555556,110.3
5,157.6879214,66.3573546,56.77849755,64.5702746,1.327464648,295.5415436,1952.170674,2,2,748.6555556,126
6,155.4120545,65.45158099,56.879212,52.65990175,1.442064749,415.7540445,1806.672406,1.989010989,1.989010989,758.8901099,127.4
6,153.2174499,64.57746281,56.96871928,52.65990175,1.442064749,415.7540445,1674.836078,1.97826087,1.97826087,768.9021739,128.4
6,157.6331883,65.98918753,56.08693063,63.02670122,1.527018443,271.1260557,2042.000162,2.032258065,2.032258065,748.9924731,128.5
4,86.78421537,36.89436462,64.87494712,51.22168844,1.081207805,297.8409422,58.66829816,2.261428571,2.261428571,1025.066857,30
4,84.43503853,40.02942884,79.41444436,64.9533887,1.063879298,349.5706393,39.87922451,2.38,2.38,1029.72,30
4,84.1108347,35.77343242,52.53320698,59.31009613,1.197273033,314.5059658,53.42701749,2.264285714,2.264285714,1011.540714,36.5
5,84.1447887,35.54782181,52.59930737,38.61778064,1.277110397,300.9157051,52.99854157,2.261428571,2.261428571,1010.897571,36.5
5,84.16177084,35.43555064,52.63214007,38.61778064,1.277110397,300.9157051,52.78559395,2.26,2.26,1010.576,33.5
5,84.1957454,35.21207094,52.69737185,38.61778064,1.277110397,300.9157051,52.36226214,2.257142857,2.257142857,1009.932857,27.2
3,85.22775643,36.51965274,55.99484691,52.73446569,0.829182219,329.8515525,56.49133675,2.285714286,2.285714286,1008.628571,27
4,84.87083051,36.71737558,55.92413739,40.85546781,1.038775822,454.6366186,56.79628591,2.254285714,2.254285714,1020.159714,24.5
4,84.83845691,36.73540338,55.91769694,40.85546781,1.038775822,454.6366186,56.82409005,2.251428571,2.251428571,1021.208,27
5,84.95531699,35.96032469,57.3145848,76.16945577,1.388429022,282.7670235,57.97693608,2.243093923,2.243093923,1015.842541,37.6
5,84.90179846,35.92819445,57.29953827,76.16945577,1.388429022,282.7670235,57.74045206,2.242825607,2.242825607,1016.17064,37.8
5,84.74215005,35.83239872,57.25435529,76.16945577,1.388429022,282.7670235,57.03984955,2.242024202,2.242024202,1017.150605,36.7
5,84.58384919,35.73748613,57.20910986,76.16945577,1.388429022,282.7670235,56.35227364,2.24122807,2.24122807,1018.124123,35.9
5,84.42687918,35.64344486,57.16380529,76.16945577,1.388429022,282.7670235,55.67741356,2.240437158,2.240437158,1019.091257,32
5,84.21962766,35.51939182,57.10331275,76.16945577,1.388429022,282.7670235,54.79685977,2.239390642,2.239390642,1020.370947,25.1
5,84.1168662,35.45792997,57.07303153,76.16945577,1.388429022,282.7670235,54.36464198,2.238870793,2.238870793,1021.006623,25.1
5,84.95708476,35.7142624,56.72791915,76.16945577,1.388429022,282.7670235,56.96979549,2.231532525,2.231532525,1016.585116,33.9
5,84.69156938,35.55737929,56.65263503,76.16945577,1.388429022,282.7670235,55.83022434,2.230263158,2.230263158,1018.210746,31
5,84.37784374,35.37226805,56.56209675,76.16945577,1.388429022,282.7670235,54.5086227,2.22875817,2.22875817,1020.138126,28
5,84.32606652,35.34174419,56.54698772,76.16945577,1.388429022,282.7670235,54.29306872,2.228509249,2.228509249,1020.45691,25
5,84.68453309,36.29551529,58.3803257,76.16945577,1.388429022,282.7670235,58.83257506,2.264900662,2.264900662,1015.996247,28.7
5,84.42106828,36.13270255,58.3049542,76.16945577,1.388429022,282.7670235,57.64428358,2.263446762,2.263446762,1017.626894,34.8
5,83.50255081,35.56684938,58.03209626,76.16945577,1.388429022,282.7670235,53.65920857,2.258342304,2.258342304,1023.351884,25.2
5,83.55238612,35.59748006,58.04730987,76.16945577,1.388429022,282.7670235,53.86926415,2.25862069,2.25862069,1023.039655,28.1
5,84.79309619,36.11138783,57.84522613,76.16945577,1.388429022,282.7670235,58.2839556,2.253863135,2.253863135,1016.083444,37.6
5,84.16473815,35.72915419,57.66401365,76.16945577,1.388429022,282.7670235,55.52601571,2.250544662,2.250544662,1019.966013,31.6
5,83.85838268,35.54324108,57.57304736,76.16945577,1.388429022,282.7670235,54.22197282,2.248917749,2.248917749,1021.869481,27.8
5,85.00610405,35.55643454,55.12244451,76.16945577,1.388429022,282.7670235,58.30210965,2.221483942,2.221483942,1015.514175,36.7
5,84.89880638,35.49374005,55.0935743,76.16945577,1.388429022,282.7670235,57.82622182,2.220994475,2.220994475,1016.171823,36.7
5,84.63321,35.33868634,55.02127456,76.16945577,1.388429022,282.7670235,56.66235736,2.21978022,2.21978022,1017.803297,31.9
5,84.37133363,35.1859935,54.94880934,76.16945577,1.388429022,282.7670235,55.53425683,2.218579235,2.218579235,1019.41694,28
5,84.16445956,35.06550399,54.89072779,76.16945577,1.388429022,282.7670235,54.65657956,2.217627856,2.217627856,1020.695212,24.1
5,84.89499899,35.98571511,56.30703556,76.16945577,1.388429022,282.7670235,59.90214322,2.244173141,2.244173141,1014.678246,38.7
5,84.41758272,35.69838404,56.17643418,76.16945577,1.388429022,282.7670235,57.72933392,2.241758242,2.241758242,1017.62967,34.9
5,84.10597564,35.51121341,56.08901602,76.16945577,1.388429022,282.7670235,56.3474815,2.240174672,2.240174672,1019.565066,28
5,83.64824448,35.23680138,55.95742899,76.16945577,1.388429022,282.7670235,54.36850555,2.237837838,2.237837838,1022.421081,25.2
5,84.95059494,35.7701929,55.72061059,76.16945577,1.388429022,282.7670235,59.0958247,2.232815965,2.232815965,1015.096674,38.5
5,84.63074278,35.58052529,55.63373071,76.16945577,1.388429022,282.7670235,57.66003708,2.231277533,2.231277533,1017.065859,37.7
5,84.21261921,35.33302647,55.51748251,76.16945577,1.388429022,282.7670235,55.82774554,2.229257642,2.229257642,1019.65131,28.1
5,83.90511521,35.15132702,55.43002363,76.16945577,1.388429022,282.7670235,54.5118836,2.227765727,2.227765727,1021.560954,24.9
6,157.5986299,65.75771414,55.6377168,63.02670122,1.527018443,271.1260557,2100.852463,2.052631579,2.052631579,749.2052632,128.2
6,157.5818933,65.64588628,55.41658246,63.02670122,1.527018443,271.1260557,2129.965828,2.0625,2.0625,749.3083333,130
6,157.54945,65.42961866,54.98112643,63.02670122,1.527018443,271.1260557,2187.564444,2.081632653,2.081632653,749.5081633,128.4
6,157.5183107,65.22267208,54.55457385,63.02670122,1.527018443,271.1260557,2244.323965,2.1,2.1,749.7,125.2
5,89.77774843,36.3585362,52.69729779,73.30718581,1.419515338,296.6793245,68.54184928,2.077160494,2.077160494,1003.146296,82
5,90.48316905,36.73353074,52.83132399,73.30718581,1.419515338,296.6793245,71.9394913,2.078125,2.078125,999.271875,81
5,90.70840172,36.85345416,52.87282083,73.30718581,1.419515338,296.6793245,73.05359926,2.078431373,2.078431373,998.0411765,60
5,91.21220384,37.1220349,52.96341318,73.30718581,1.419515338,296.6793245,75.59809385,2.079113924,2.079113924,995.2993671,47
5,91.72772402,37.39734065,53.05297685,73.30718581,1.419515338,296.6793245,78.27825656,2.07980846,2.07980846,992.5094174,34
5,91.96603403,37.52476941,53.09332506,73.30718581,1.419515338,296.6793245,79.54387152,2.080128205,2.080128205,991.225,10
6,90.43552975,36.524235,52.33732999,66.28874495,1.582046101,276.7764501,71.53477755,2.07421875,2.07421875,999.21875,80
6,90.6152854,36.61886525,52.37056632,66.28874495,1.582046101,276.7764501,72.41770713,2.074451411,2.074451411,998.2347962,80
6,91.44290598,37.05528937,52.5185961,66.28874495,1.582046101,276.7764501,76.60162001,2.075516693,2.075516693,993.7295707,55
6,91.53680163,37.10487866,52.53487955,66.28874495,1.582046101,276.7764501,77.0888322,2.075636943,2.075636943,993.2210191,30
6,90.20684052,36.04055133,51.29433853,66.28874495,1.582046101,276.7764501,70.08975983,2.066250974,2.066250974,999.8466875,76
6,91.25171325,36.57879348,51.48419889,66.28874495,1.582046101,276.7764501,75.25149604,2.067460317,2.067460317,994.1285714,61
6,92.39713365,37.17086698,51.67790241,66.28874495,1.582046101,276.7764501,81.27219531,2.068770227,2.068770227,987.9349515,19
6,90.78602796,35.97108515,50.35810562,66.28874495,1.582046101,276.7764501,72.56169344,2.059148265,2.059148265,996.0337539,74
6,91.57568676,36.36929414,50.49649969,66.28874495,1.582046101,276.7764501,76.5395755,2.059952038,2.059952038,991.7250999,66
6,92.59123431,36.88278417,50.66433802,66.28874495,1.582046101,276.7764501,81.92247522,2.06097561,2.06097561,986.2382114,34
6,93.14179844,37.16180553,50.7507019,66.28874495,1.582046101,276.7764501,84.97090324,2.061525841,2.061525841,983.2886792,25
6,93.14179844,37.16180553,50.7507019,66.28874495,1.582046101,276.7764501,84.97090324,2.061525841,2.061525841,983.2886792,23
6,94.12458828,37.66098697,50.89703907,66.28874495,1.582046101,276.7764501,90.64885788,2.0625,2.0625,978.0666667,22
6,90.91826563,35.67110465,49.29310844,66.28874495,1.582046101,276.7764501,72.86075446,2.051464766,2.051464766,994.670863,77
